Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,11,27,19,30,0,0,0,0,0,0,0,1.8,200,97.81,6.9,987
2019,11,27,20,30,0,0,0,0,0,0,0,1.9,214,96.77,6.6,987
2019,11,27,21,30,0,0,0,0,0,0,0,1.8,246,95.7,6.7,986
2019,11,27,22,30,0,0,0,0,0,0,0,1.6,280,98.3,6.6,986
2019,11,27,23,30,0,0,0,0,0,0,0,1.4,291,99.26,5.9,987
2019,11,28,0,30,0,0,0,0,0,0,0,1.3,290,97.99,5,987
2019,11,28,1,30,0,0,0,0,0,0,0,1.2,285,95.83,4.3,987
2019,11,28,2,30,0,0,0,0,0,0,0,1.2,280,94.61,3.7,987
2019,11,28,3,30,0,0,0,0,0,0,0,1.2,279,93.3,3.3,987
2019,11,28,4,30,0,0,0,0,0,0,0,1.3,283,92.4,3.1,987
2019,11,28,5,30,0,0,0,0,0,0,0,1.3,288,91,3.2,988
2019,11,28,6,30,0,0,0,0,0,0,0,1.3,292,90.29,3.4,988
2019,11,28,7,30,26,0,26,36,161,49,0,1.3,298,88.28,3.9,989
2019,11,28,8,30,84,31,91,76,460,180,0,1.3,311,86.38,4.5,990
2019,11,28,9,30,90,35,102,82,676,312,0,1.3,326,83.56,4.8,991
2019,11,28,10,30,62,0,62,73,809,408,0.1,1.2,334,77.27,4.7,993
2019,11,28,11,30,111,5,113,72,841,445,0.1,1.2,338,72.11,4.6,994
2019,11,28,12,30,136,23,146,69,838,426,0.1,1.2,339,68.3,4.6,995
2019,11,28,13,30,141,206,216,63,798,353,0.1,1.1,340,67.23,4.4,997
2019,11,28,14,30,64,591,217,53,705,235,0.1,1.1,338,68.62,3.8,998
2019,11,28,15,30,41,169,61,34,494,94,0.1,1,336,71.58,2.8,1000
2019,11,28,16,30,0,0,0,0,0,0,0.1,0.8,335,74.46,1.7,1002
2019,11,28,17,30,0,0,0,0,0,0,0.1,0.6,335,75.77,0.8,1003
2019,11,28,18,30,0,0,0,0,0,0,0.1,0.5,336,74.46,0.4,1004
2019,11,28,19,30,0,0,0,0,0,0,0.1,0.4,334,77.86,-0.8,1005
2019,11,28,20,30,0,0,0,0,0,0,0.1,0.4,333,77.68,-1.4,1006
2019,11,28,21,30,0,0,0,0,0,0,0.1,0.4,332,76.67,-1.8,1006
2019,11,28,22,30,0,0,0,0,0,0,0.1,0.4,331,75.69,-2,1007
2019,11,28,23,30,0,0,0,0,0,0,0.1,0.4,331,74.62,-2,1007
2019,11,29,0,30,0,0,0,0,0,0,0.1,0.4,331,74.4,-2,1007
2019,11,29,1,30,0,0,0,0,0,0,0.1,0.5,332,74.55,-2,1007
2019,11,29,2,30,0,0,0,0,0,0,0.1,0.5,334,74.64,-2,1008
2019,11,29,3,30,0,0,0,0,0,0,0,0.5,335,74.97,-2.1,1007
2019,11,29,4,30,0,0,0,0,0,0,0,0.5,334,75.8,-2.3,1007
2019,11,29,5,30,0,0,0,0,0,0,0,0.5,331,76.08,-2.4,1007
2019,11,29,6,30,0,0,0,0,0,0,0,0.5,329,75.67,-2.4,1008
2019,11,29,7,30,25,447,60,25,447,60,0,0.6,331,72.01,-1.8,1008
2019,11,29,8,30,49,660,196,43,725,205,0,0.6,332,65.79,-0.5,1008
2019,11,29,9,30,52,840,335,52,840,335,0,0.6,332,59.55,1,1008
2019,11,29,10,30,110,588,352,57,893,424,0,0.6,331,56.19,2.1,1007
2019,11,29,11,30,72,842,443,59,910,460,0,0.6,330,54.23,2.8,1006
2019,11,29,12,30,130,509,346,58,899,439,0,0.6,329,53.22,3.1,1006
2019,11,29,13,30,141,226,223,55,857,364,0,0.6,328,53.91,2.9,1006
2019,11,29,14,30,65,565,210,47,764,243,0,0.6,329,56.86,2.1,1005
2019,11,29,15,30,40,281,74,32,544,97,0,0.6,330,61.94,0.9,1005
2019,11,29,16,30,0,0,0,0,0,0,0,0.6,332,65.91,0,1005
2019,11,29,17,30,0,0,0,0,0,0,0,0.6,334,67.74,-0.6,1005
2019,11,29,18,30,0,0,0,0,0,0,0,0.6,335,67.1,-0.9,1005
2019,11,29,19,30,0,0,0,0,0,0,0,0.6,335,67.31,-1.5,1006
2019,11,29,20,30,0,0,0,0,0,0,0,0.6,335,66.39,-2,1005
2019,11,29,21,30,0,0,0,0,0,0,0,0.6,332,65.04,-2.4,1005
2019,11,29,22,30,0,0,0,0,0,0,0,0.6,329,63.95,-2.7,1004
2019,11,29,23,30,0,0,0,0,0,0,0,0.6,326,62.59,-2.8,1004
2019,11,30,0,30,0,0,0,0,0,0,0,0.6,325,61.72,-2.9,1003
2019,11,30,1,30,0,0,0,0,0,0,0,0.6,324,61.45,-3,1003
2019,11,30,2,30,0,0,0,0,0,0,0,0.6,322,61.99,-3.2,1003
2019,11,30,3,30,0,0,0,0,0,0,0,0.5,325,63.77,-3.6,1002
2019,11,30,4,30,0,0,0,0,0,0,0,0.4,324,65.15,-4.1,1002
2019,11,30,5,30,0,0,0,0,0,0,0.1,0.4,322,65.63,-4.5,1003
2019,11,30,6,30,0,0,0,0,0,0,0.1,0.4,325,64.23,-4.6,1003
2019,11,30,7,30,23,439,56,23,473,59,0,0.4,327,59.76,-4.2,1003
2019,11,30,8,30,40,756,206,40,756,206,0,0.4,325,51.48,-2.9,1003
2019,11,30,9,30,47,869,337,47,869,337,0,0.4,325,43.39,-1.4,1003
2019,11,30,10,30,52,918,427,52,918,427,0,0.4,328,38.68,-0.1,1002
2019,11,30,11,30,55,934,464,55,934,464,0,0.4,329,36.7,0.8,1001
2019,11,30,12,30,52,928,443,52,928,443,0,0.4,327,36.31,1.3,1001
2019,11,30,13,30,47,891,367,47,891,367,0,0.4,327,37.42,1.2,1000
2019,11,30,14,30,40,801,245,40,801,245,0,0.4,327,40.59,0.4,1001
2019,11,30,15,30,33,508,93,28,588,98,0,0.4,327,46.55,-1,1001
2019,11,30,16,30,0,0,0,0,0,0,0,0.4,326,52.99,-2.3,1001
2019,11,30,17,30,0,0,0,0,0,0,0.1,0.4,325,57.11,-3.2,1002
2019,11,30,18,30,0,0,0,0,0,0,0.1,0.4,325,57.99,-3.6,1002
2019,11,30,19,30,0,0,0,0,0,0,0.1,0.3,331,61.59,-4.7,1002
2019,11,30,20,30,0,0,0,0,0,0,0.1,0.3,336,62.71,-5.4,1002
2019,11,30,21,30,0,0,0,0,0,0,0.1,0.2,340,63.88,-6.2,1002
2019,11,30,22,30,0,0,0,0,0,0,0,0.2,344,64.5,-6.9,1001
2019,11,30,23,30,0,0,0,0,0,0,0,0.2,346,66.39,-7.6,1001
2019,12,1,0,30,0,0,0,0,0,0,0,0.2,344,69.05,-8.3,1002
2019,12,1,1,30,0,0,0,0,0,0,0,0.2,338,71.64,-8.9,1002
2019,12,1,2,30,0,0,0,0,0,0,0,0.2,333,74,-9.4,1003
2019,12,1,3,30,0,0,0,0,0,0,0,0.3,343,74.44,-9.6,1002
2019,12,1,4,30,0,0,0,0,0,0,0,0.3,351,72.93,-9.5,1002
2019,12,1,5,30,0,0,0,0,0,0,0,0.4,180,71.55,-9.4,1002
2019,12,1,6,30,0,0,0,0,0,0,0,0.5,28,68.75,-9.1,1001
2019,12,1,7,30,21,12,22,22,447,55,0,0.5,48,63.4,-8.1,1001
2019,12,1,8,30,75,59,88,40,718,196,0,0.7,60,55.91,-6.5,1001
2019,12,1,9,30,135,93,166,50,823,322,0,0.8,83,50.47,-4.7,1001
2019,12,1,10,30,147,18,154,56,866,407,0,1,105,49.06,-3.3,1001
2019,12,1,11,30,67,0,67,59,874,440,0,1.2,118,50.51,-2.3,1000
2019,12,1,12,30,26,0,26,61,849,417,0,1.4,127,54.29,-1.8,999
2019,12,1,13,30,27,0,27,59,790,341,0,1.6,118,60.84,-1.9,999
2019,12,1,14,30,11,0,11,51,676,223,0,1.8,90,69.37,-2.2,998
2019,12,1,15,30,6,0,6,34,430,85,0,1.8,68,77.92,-2.6,997
2019,12,1,16,30,0,0,0,0,0,0,0,1.8,56,82.93,-2.8,997
2019,12,1,17,30,0,0,0,0,0,0,0,1.8,50,85.27,-2.9,996
2019,12,1,18,30,0,0,0,0,0,0,0,1.8,50,87.15,-2.9,996
2019,12,1,19,30,0,0,0,0,0,0,0,1.9,54,86.81,-2.5,995
2019,12,1,20,30,0,0,0,0,0,0,0,1.9,54,88.39,-2.3,994
2019,12,1,21,30,0,0,0,0,0,0,0,1.8,53,89.4,-2.1,993
2019,12,1,22,30,0,0,0,0,0,0,0,1.8,54,90.07,-1.9,992
2019,12,1,23,30,0,0,0,0,0,0,0,1.7,54,91.3,-1.8,991
2019,12,2,0,30,0,0,0,0,0,0,0,1.6,53,91.87,-1.7,990
2019,12,2,1,30,0,0,0,0,0,0,0,1.5,52,92.03,-1.6,989
2019,12,2,2,30,0,0,0,0,0,0,0,1.4,53,91.89,-1.5,989
2019,12,2,3,30,0,0,0,0,0,0,0,1.4,57,91.44,-1.3,989
2019,12,2,4,30,0,0,0,0,0,0,0,1.4,57,93.12,-1.1,988
2019,12,2,5,30,0,0,0,0,0,0,0,1.3,54,93.14,-1,988
2019,12,2,6,30,0,0,0,0,0,0,0,1.3,48,94.56,-1.2,989
2019,12,2,7,30,13,0,13,27,295,48,0,1.3,41,94.5,-1.5,989
2019,12,2,8,30,53,148,85,57,608,187,0,1.3,35,92.93,-1.8,990
2019,12,2,9,30,69,0,69,76,738,318,0,1.3,34,91.55,-1.7,990
2019,12,2,10,30,86,0,86,89,791,408,0,1.3,34,91.17,-1.3,990
2019,12,2,11,30,84,0,84,94,808,444,0,1.4,33,91.89,-0.9,989
2019,12,2,12,30,76,0,76,93,792,423,0,1.4,31,92.58,-0.6,989
2019,12,2,13,30,71,0,71,85,737,347,0,1.4,28,94.17,-0.7,989
2019,12,2,14,30,57,46,69,67,632,227,0,1.4,25,94.45,-0.9,989
2019,12,2,15,30,21,7,22,40,392,86,0,1.4,21,95.36,-1.5,989
2019,12,2,16,30,0,0,0,0,0,0,0,1.4,18,94.73,-2.1,990
2019,12,2,17,30,0,0,0,0,0,0,0,1.4,16,93.49,-2.6,990
2019,12,2,18,30,0,0,0,0,0,0,0,1.4,15,91.4,-2.9,990
2019,12,2,19,30,0,0,0,0,0,0,0,1.3,12,91.47,-3.4,990
2019,12,2,20,30,0,0,0,0,0,0,0,1.3,12,91.08,-3.7,989
2019,12,2,21,30,0,0,0,0,0,0,0,1.3,10,90.29,-3.8,989
2019,12,2,22,30,0,0,0,0,0,0,0,1.3,7,90.14,-3.9,988
2019,12,2,23,30,0,0,0,0,0,0,0,1.3,183,89.93,-3.9,987
2019,12,3,0,30,0,0,0,0,0,0,0,1.3,358,89.95,-3.9,987
2019,12,3,1,30,0,0,0,0,0,0,0,1.3,355,90.12,-3.9,987
2019,12,3,2,30,0,0,0,0,0,0,0,1.2,352,90.15,-3.9,986
2019,12,3,3,30,0,0,0,0,0,0,0,1.2,350,90.46,-4,985
2019,12,3,4,30,0,0,0,0,0,0,0,1.2,348,90.88,-4.3,985
2019,12,3,5,30,0,0,0,0,0,0,0,1.2,341,90.63,-4.6,984
2019,12,3,6,30,0,0,0,0,0,0,0,1.2,336,89.94,-4.8,984
2019,12,3,7,30,19,2,19,24,352,48,0,1.2,330,88.11,-4.7,984
2019,12,3,8,30,77,21,81,48,662,188,0,1.2,326,86.84,-4.1,983
2019,12,3,9,30,122,110,158,64,782,318,0,1.3,324,87.28,-3.2,983
2019,12,3,10,30,163,82,196,73,837,408,0,1.3,323,88.68,-2.4,982
2019,12,3,11,30,178,91,217,75,862,446,0,1.3,321,90.12,-1.8,982
2019,12,3,12,30,173,89,210,72,857,428,0.1,1.3,320,91.17,-1.3,982
2019,12,3,13,30,121,146,173,64,823,355,0.1,1.1,318,92.66,-1.2,982
2019,12,3,14,30,51,742,237,51,742,237,0.1,1,314,94.21,-1.4,983
2019,12,3,15,30,31,534,93,31,534,93,0.1,0.8,312,94.96,-1.9,984
2019,12,3,16,30,0,0,0,0,0,0,0.1,0.8,312,93.27,-2.4,984
2019,12,3,17,30,0,0,0,0,0,0,0.1,0.7,311,92.99,-2.9,985
2019,12,3,18,30,0,0,0,0,0,0,0,0.7,311,91.13,-3.1,985
2019,12,3,19,30,0,0,0,0,0,0,0,0.7,308,92.02,-3.7,985
2019,12,3,20,30,0,0,0,0,0,0,0,0.7,305,91.9,-4.2,984
2019,12,3,21,30,0,0,0,0,0,0,0,0.7,298,92.62,-5,984
2019,12,3,22,30,0,0,0,0,0,0,0,0.7,292,90.74,-5.7,985
2019,12,3,23,30,0,0,0,0,0,0,0,0.8,287,89.16,-6.1,985
2019,12,4,0,30,0,0,0,0,0,0,0,0.8,283,88.32,-6.3,986
2019,12,4,1,30,0,0,0,0,0,0,0,0.8,280,87.81,-6.3,986
2019,12,4,2,30,0,0,0,0,0,0,0,0.9,278,86.39,-6.1,986
2019,12,4,3,30,0,0,0,0,0,0,0,1,275,86.15,-5.5,986
2019,12,4,4,30,0,0,0,0,0,0,0,1,270,87.62,-5,986
2019,12,4,5,30,0,0,0,0,0,0,0,1.1,262,88.7,-4.7,986
2019,12,4,6,30,0,0,0,0,0,0,0,1.1,252,88.65,-4.4,986
2019,12,4,7,30,24,125,32,28,249,44,0,1.1,241,86.61,-3.9,986
2019,12,4,8,30,68,2,68,61,578,181,0,1.1,233,85.36,-2.7,986
2019,12,4,9,30,121,201,186,81,722,314,0,1,233,86.06,-1,986
2019,12,4,10,30,167,202,247,95,780,405,0,1,232,90.91,0.4,986
2019,12,4,11,30,173,287,296,103,792,442,0,1,223,94.48,0.9,985
2019,12,4,12,30,160,305,286,104,769,422,0,1,213,94.63,1,985
2019,12,4,13,30,146,157,201,96,711,346,0,1,211,94.87,1,984
2019,12,4,14,30,86,310,164,77,596,226,0,1,213,95,1,984
2019,12,4,15,30,41,128,56,44,353,84,0,1,216,96.65,0.7,984
2019,12,4,16,30,0,0,0,0,0,0,0,1,222,96.97,0.2,984
2019,12,4,17,30,0,0,0,0,0,0,0,0.9,230,95,-0.3,985
2019,12,4,18,30,0,0,0,0,0,0,0,0.9,235,93.96,-0.4,985
2019,12,4,19,30,0,0,0,0,0,0,0,0.9,240,94.93,-0.7,985
2019,12,4,20,30,0,0,0,0,0,0,0,0.9,243,95.4,-1.2,985
2019,12,4,21,30,0,0,0,0,0,0,0,0.9,244,94.47,-1.6,984
2019,12,4,22,30,0,0,0,0,0,0,0,0.9,244,93.9,-2.1,984
2019,12,4,23,30,0,0,0,0,0,0,0,0.9,245,93.85,-2.6,984
2019,12,5,0,30,0,0,0,0,0,0,0,0.9,247,92.68,-2.9,984
2019,12,5,1,30,0,0,0,0,0,0,0,0.9,251,92.18,-3,985
2019,12,5,2,30,0,0,0,0,0,0,0,0.9,256,93.14,-3.3,985
2019,12,5,3,30,0,0,0,0,0,0,0,0.8,261,92.78,-3.6,986
2019,12,5,4,30,0,0,0,0,0,0,0,0.8,266,91.63,-3.9,986
2019,12,5,5,30,0,0,0,0,0,0,0,0.8,269,90.89,-4,987
2019,12,5,6,30,0,0,0,0,0,0,0,0.9,270,88.76,-3.7,988
2019,12,5,7,30,24,121,31,26,282,43,0,0.9,271,86.19,-2.8,988
2019,12,5,8,30,64,379,142,56,614,182,0,0.9,271,85.71,-1.1,989
2019,12,5,9,30,77,690,298,75,753,316,0,0.9,276,89.85,0.4,990
2019,12,5,10,30,84,824,410,84,824,410,0,0.8,283,94.49,1,990
2019,12,5,11,30,83,837,440,87,853,451,0,0.8,283,94.29,1.1,990
2019,12,5,12,30,78,827,418,80,858,433,0,0.8,283,94.8,1,991
2019,12,5,13,30,70,761,337,70,830,361,0,0.7,284,95.46,0.8,992
2019,12,5,14,30,83,80,103,55,737,239,0.1,0.7,284,97.06,0.1,993
2019,12,5,15,30,33,13,34,33,513,92,0.1,0.7,285,97.12,-0.9,994
2019,12,5,16,30,0,0,0,0,0,0,0.1,0.6,286,94.83,-1.8,995
2019,12,5,17,30,0,0,0,0,0,0,0.1,0.6,288,93.03,-2.4,996
2019,12,5,18,30,0,0,0,0,0,0,0.1,0.6,288,91.18,-2.7,997
2019,12,5,19,30,0,0,0,0,0,0,0.1,0.5,291,92.1,-3.3,998
2019,12,5,20,30,0,0,0,0,0,0,0,0.5,293,92.05,-3.8,999
2019,12,5,21,30,0,0,0,0,0,0,0,0.5,294,91.46,-4.3,1000
2019,12,5,22,30,0,0,0,0,0,0,0,0.5,294,90.61,-4.8,1000
2019,12,5,23,30,0,0,0,0,0,0,0,0.5,294,90.13,-5.4,1001
2019,12,6,0,30,0,0,0,0,0,0,0,0.5,293,89.74,-6,1002
2019,12,6,1,30,0,0,0,0,0,0,0,0.5,291,91.07,-6.7,1003
2019,12,6,2,30,0,0,0,0,0,0,0,0.6,282,93.74,-8.1,1004
2019,12,6,3,30,0,0,0,0,0,0,0.2,0.6,272,90.15,-9.6,1004
2019,12,6,4,30,0,0,0,0,0,0,0.5,0.7,266,87.97,-10.4,1004
2019,12,6,5,30,0,0,0,0,0,0,0.6,0.8,261,88.02,-10.9,1004
2019,12,6,6,30,0,0,0,0,0,0,0.7,0.9,253,87.57,-11.1,1004
2019,12,6,7,30,16,28,18,23,331,43,0.5,0.9,241,80.1,-10,1004
2019,12,6,8,30,74,30,80,51,642,181,0.2,1,224,73.62,-6.8,1004
2019,12,6,9,30,125,62,145,69,762,311,0,1.1,206,81.2,-3.5,1003
2019,12,6,10,30,156,110,199,85,804,401,0,1.1,197,85.53,-1.5,1003
2019,12,6,11,30,122,546,354,98,797,436,0,1.2,190,88.97,-0.5,1002
2019,12,6,12,30,115,554,342,106,752,414,0,1.3,184,90.6,0.1,1000
2019,12,6,13,30,136,256,225,103,670,337,0,1.3,188,91.82,0.6,999
2019,12,6,14,30,91,240,151,83,544,218,0,1.3,199,92.96,0.9,998
2019,12,6,15,30,41,107,53,48,272,79,0,1.3,211,94.94,0.8,998
2019,12,6,16,30,0,0,0,0,0,0,0,1.3,223,94.78,0.7,998
2019,12,6,17,30,0,0,0,0,0,0,0,1.2,246,95.26,0.5,998
2019,12,6,18,30,0,0,0,0,0,0,0,1.1,261,94.76,0.3,999
2019,12,6,19,30,0,0,0,0,0,0,0,0.7,299,96.22,-0.2,1000
2019,12,6,20,30,0,0,0,0,0,0,0,0.6,313,98.27,-1.1,1002
2019,12,6,21,30,0,0,0,0,0,0,0,0.5,318,97.37,-2.5,1003
2019,12,6,22,30,0,0,0,0,0,0,0,0.5,316,94.67,-3.7,1004
2019,12,6,23,30,0,0,0,0,0,0,0,0.4,311,93.37,-4.8,1005
2019,12,7,0,30,0,0,0,0,0,0,0,0.4,307,92.87,-6,1006
2019,12,7,1,30,0,0,0,0,0,0,0,0.3,305,91.64,-7.3,1007
2019,12,7,2,30,0,0,0,0,0,0,0,0.3,305,90.86,-8.5,1007
2019,12,7,3,30,0,0,0,0,0,0,0.1,0.3,303,91.02,-9.9,1008
2019,12,7,4,30,0,0,0,0,0,0,0.1,0.3,301,88.47,-11.2,1009
2019,12,7,5,30,0,0,0,0,0,0,0.2,0.4,302,87.61,-12.2,1010
2019,12,7,6,30,0,0,0,0,0,0,0.2,0.4,303,84.37,-12.6,1010
2019,12,7,7,30,22,250,36,23,378,44,0.1,0.4,304,76.66,-11.5,1011
2019,12,7,8,30,46,623,171,47,705,188,0,0.4,307,73.55,-8.8,1011
2019,12,7,9,30,63,825,323,62,834,325,0,0.4,306,77.56,-6.1,1012
2019,12,7,10,30,71,843,401,72,895,422,0,0.4,302,81.34,-4.4,1012
2019,12,7,11,30,75,774,402,76,912,461,0,0.4,299,83.84,-3.3,1012
2019,12,7,12,30,91,694,374,77,892,441,0,0.4,298,85.97,-2.9,1012
2019,12,7,13,30,68,753,330,72,840,365,0,0.4,297,87.46,-3,1012
2019,12,7,14,30,61,718,239,60,730,241,0,0.4,295,89.03,-3.5,1013
2019,12,7,15,30,37,460,89,38,487,93,0,0.4,295,92.39,-4.7,1013
2019,12,7,16,30,0,0,0,0,0,0,0,0.4,297,93.12,-6.4,1014
2019,12,7,17,30,0,0,0,0,0,0,0,0.4,301,91.81,-8.2,1015
2019,12,7,18,30,0,0,0,0,0,0,0.1,0.4,303,84.72,-9.1,1015
2019,12,7,19,30,0,0,0,0,0,0,0.3,0.3,299,89.25,-11.7,1016
2019,12,7,20,30,0,0,0,0,0,0,0.4,0.3,301,88.75,-13.1,1016
2019,12,7,21,30,0,0,0,0,0,0,0.4,0.3,305,87.48,-14.1,1017
2019,12,7,22,30,0,0,0,0,0,0,0.5,0.3,307,87.19,-14.8,1017
2019,12,7,23,30,0,0,0,0,0,0,0.7,0.3,306,87.71,-15.5,1017
2019,12,8,0,30,0,0,0,0,0,0,0.9,0.3,304,87.29,-16,1017
2019,12,8,1,30,0,0,0,0,0,0,1.1,0.3,301,87.44,-16.4,1017
2019,12,8,2,30,0,0,0,0,0,0,1.1,0.3,298,87.62,-16.7,1018
2019,12,8,3,30,0,0,0,0,0,0,1.1,0.3,293,85.59,-16.8,1018
2019,12,8,4,30,0,0,0,0,0,0,1.1,0.3,287,82.52,-16.5,1018
2019,12,8,5,30,0,0,0,0,0,0,1,0.3,279,81.78,-16.2,1018
2019,12,8,6,30,0,0,0,0,0,0,1,0.3,266,81.57,-16.1,1018
2019,12,8,7,30,21,359,41,22,362,42,0.7,0.3,247,76.09,-15.5,1018
2019,12,8,8,30,46,712,187,46,712,187,0.3,0.4,227,65.34,-12.7,1018
2019,12,8,9,30,61,835,322,61,835,322,0,0.4,205,70.96,-9,1018
2019,12,8,10,30,58,824,378,70,881,413,0,0.5,191,74.54,-6,1017
2019,12,8,11,30,61,831,411,75,898,453,0,0.5,189,78.98,-4,1016
2019,12,8,12,30,80,705,367,74,879,432,0,0.6,188,81.59,-2.7,1015
2019,12,8,13,30,75,648,300,69,832,358,0,0.6,187,84.45,-2.1,1015
2019,12,8,14,30,85,312,162,58,722,236,0,0.7,186,87.79,-2.1,1014
2019,12,8,15,30,39,165,58,35,486,90,0,0.7,186,89.75,-2.5,1014
2019,12,8,16,30,0,0,0,0,0,0,0,0.8,188,88.96,-3,1014
2019,12,8,17,30,0,0,0,0,0,0,0,0.8,189,88.44,-3.3,1014
2019,12,8,18,30,0,0,0,0,0,0,0,0.8,190,88.79,-3.4,1013
2019,12,8,19,30,0,0,0,0,0,0,0,0.9,194,88.16,-3,1013
2019,12,8,20,30,0,0,0,0,0,0,0,0.9,198,88.51,-2.3,1012
2019,12,8,21,30,0,0,0,0,0,0,0,1,203,89.93,-1.5,1012
2019,12,8,22,30,0,0,0,0,0,0,0,1,206,90.85,-0.7,1011
2019,12,8,23,30,0,0,0,0,0,0,0,1,207,92.41,-0.1,1011
2019,12,9,0,30,0,0,0,0,0,0,0,1.1,208,92.95,0.5,1011
2019,12,9,1,30,0,0,0,0,0,0,0,1.1,208,94.32,0.8,1011
2019,12,9,2,30,0,0,0,0,0,0,0,1.3,206,94.5,1,1010
2019,12,9,3,30,0,0,0,0,0,0,0,1.4,199,94.92,1.1,1010
2019,12,9,4,30,0,0,0,0,0,0,0,1.5,197,95.18,1.2,1009
2019,12,9,5,30,0,0,0,0,0,0,0,1.7,200,95.37,1.3,1009
2019,12,9,6,30,0,0,0,0,0,0,0,1.8,200,95.82,1.3,1009
2019,12,9,7,30,17,25,18,22,165,31,0,2,197,95.87,1.3,1008
2019,12,9,8,30,65,0,65,58,524,160,0,2.2,186,94.66,1.5,1007
2019,12,9,9,30,121,93,150,75,685,288,0,2.3,170,94.63,1.8,1007
2019,12,9,10,30,163,147,220,86,750,376,0,2.4,157,94.49,2.3,1005
2019,12,9,11,30,177,195,259,90,772,414,0,2.5,153,94.89,2.8,1002
2019,12,9,12,30,171,157,235,89,760,397,0,2.5,162,94.86,3.5,1000
2019,12,9,13,30,141,74,167,82,711,328,0,2.4,180,96.01,4.4,999
2019,12,9,14,30,93,38,102,63,621,216,0,2.4,186,98.61,5.1,998
2019,12,9,15,30,38,1,38,35,408,81,0,2.5,185,99.55,5.3,997
2019,12,9,16,30,0,0,0,0,0,0,0,2.7,186,98.7,5.4,996
2019,12,9,17,30,0,0,0,0,0,0,0,2.7,191,97.51,5.6,996
2019,12,9,18,30,0,0,0,0,0,0,0.1,2.8,195,98.2,5.8,995
2019,12,9,19,30,0,0,0,0,0,0,0,2.9,199,97.54,6.1,994
2019,12,9,20,30,0,0,0,0,0,0,0,2.9,203,97.41,6.4,993
2019,12,9,21,30,0,0,0,0,0,0,0,2.9,209,96.86,6.7,992
2019,12,9,22,30,0,0,0,0,0,0,0,2.9,216,97.61,7.1,992
2019,12,9,23,30,0,0,0,0,0,0,0,2.9,221,98.54,7.3,992
2019,12,10,0,30,0,0,0,0,0,0,0,2.8,223,99.31,7.2,992
2019,12,10,1,30,0,0,0,0,0,0,0,2.8,222,99.52,6.9,992
2019,12,10,2,30,0,0,0,0,0,0,0,2.7,219,98.16,6.7,992
2019,12,10,3,30,0,0,0,0,0,0,0,2.6,214,98.35,6.6,992
2019,12,10,4,30,0,0,0,0,0,0,0,2.5,213,97.29,6.8,992
2019,12,10,5,30,0,0,0,0,0,0,0,2.4,215,96.86,7.1,993
2019,12,10,6,30,0,0,0,0,0,0,0,2.5,218,97.69,7.3,993
2019,12,10,7,30,14,22,15,20,196,30,0,2.6,218,96.01,7.7,994
2019,12,10,8,30,64,58,75,56,525,157,0,2.7,214,96.01,8.1,994
2019,12,10,9,30,106,150,152,77,658,280,0,2.8,209,95.08,8.7,994
2019,12,10,10,30,151,94,187,90,722,368,0,2.9,210,93.48,9.5,994
2019,12,10,11,30,126,24,136,93,751,407,0.1,2.9,215,95.18,10.2,993
2019,12,10,12,30,131,33,144,89,748,391,0.1,3,222,96.78,10.2,993
2019,12,10,13,30,116,86,146,79,703,322,0,3,239,98.31,9.9,994
2019,12,10,14,30,84,196,132,64,597,211,0,2.8,263,100,9,995
2019,12,10,15,30,35,109,47,38,356,78,0,2.7,279,100,7.4,996
2019,12,10,16,30,0,0,0,0,0,0,0,2.5,284,99.53,5.8,997
2019,12,10,17,30,0,0,0,0,0,0,0,2.4,282,97.27,4.8,999
2019,12,10,18,30,0,0,0,0,0,0,0,2.3,281,94.43,4.4,999
2019,12,10,19,30,0,0,0,0,0,0,0,2,290,96.88,3.3,1001
2019,12,10,20,30,0,0,0,0,0,0,0,1.9,292,95.43,2.5,1002
2019,12,10,21,30,0,0,0,0,0,0,0,1.9,291,93.74,1.7,1003
2019,12,10,22,30,0,0,0,0,0,0,0,1.8,295,92.64,1,1004
2019,12,10,23,30,0,0,0,0,0,0,0,1.8,300,91.07,0.4,1004
2019,12,11,0,30,0,0,0,0,0,0,0,1.8,304,90.25,-0.1,1005
2019,12,11,1,30,0,0,0,0,0,0,0,1.7,306,89.56,-0.4,1006
2019,12,11,2,30,0,0,0,0,0,0,0,1.7,308,89.12,-0.8,1007
2019,12,11,3,30,0,0,0,0,0,0,0,1.6,307,88.3,-1.3,1007
2019,12,11,4,30,0,0,0,0,0,0,0,1.4,301,86.71,-1.6,1007
2019,12,11,5,30,0,0,0,0,0,0,0.1,1.3,299,85.86,-2,1008
2019,12,11,6,30,0,0,0,0,0,0,0.1,1.2,302,84.07,-2.2,1008
2019,12,11,7,30,15,20,16,21,204,31,0.1,1.1,300,81.05,-2.2,1008
2019,12,11,8,30,62,98,81,54,594,167,0,1,299,76.48,-1.9,1009
2019,12,11,9,30,115,24,122,67,780,306,0,0.7,299,68.61,-1.2,1009
2019,12,11,10,30,114,385,262,71,885,410,0,0.4,292,61.44,-0.2,1009
2019,12,11,11,30,72,929,459,72,929,459,0,0.3,285,56.72,0.4,1008
