Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units
NSRDB,970013,-,-,-,33.73,-84.38,0,300,-5,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2019,1,20,7,30,0,3.7,1.1,92.96,2.9,972
2019,1,20,8,30,0,3.6,1.1,88.74,1.5,973
2019,1,20,9,30,0,3.6,1.1,86.66,0.5,974
2019,1,20,10,30,0,3.6,1.1,84.28,-0.2,975
2019,1,20,11,30,0,3.7,1,82.42,-0.8,976
2019,1,20,12,30,0,3.8,0.8,80.28,-1.1,977
2019,1,20,13,30,0,4,0.6,76.29,-0.8,979
2019,1,20,14,30,0,4,0.5,71.74,0,980
2019,1,20,15,30,0,4,0.5,68.51,0.9,981
2019,1,20,16,30,0,3.9,0.5,66.03,1.8,981
2019,1,20,17,30,16,3.9,0.5,64.54,2.5,981
2019,1,20,18,30,122,3.7,0.5,63.55,2.8,981
2019,1,20,19,30,909,3.5,0.5,63.82,2.6,982
2019,1,20,20,30,887,3.3,0.6,65.04,2,982
2019,1,20,21,30,761,2.9,0.6,68.75,0.8,983
2019,1,20,22,30,424,2.5,0.6,73.24,-0.5,985
2019,1,20,23,30,0,2.4,0.6,74.5,-1.1,985
2019,1,21,0,30,0,2.2,0.7,78.62,-2.2,986
2019,1,21,1,30,0,2.1,0.7,79.97,-2.8,987
2019,1,21,2,30,0,2,0.8,80.78,-3.3,987
2019,1,21,3,30,0,1.9,0.8,81.3,-3.7,988
2019,1,21,4,30,0,1.8,0.9,81.32,-4,988
2019,1,21,5,30,0,1.7,0.9,81.19,-4.2,988
2019,1,21,6,30,0,1.6,1,81.06,-4.4,989
2019,1,21,7,30,0,1.6,1,80.67,-4.6,989
2019,1,21,8,30,0,1.6,0.9,80.42,-4.8,989
2019,1,21,9,30,0,1.7,0.9,81.23,-5.2,990
2019,1,21,10,30,0,1.6,0.8,80.97,-5.5,991
2019,1,21,11,30,0,1.6,0.8,79.6,-5.6,992
2019,1,21,12,30,0,1.7,0.7,75.72,-5.2,993
2019,1,21,13,30,557,2,0.7,65.75,-3.6,994
2019,1,21,14,30,831,1.9,0.7,57.12,-1.4,995
2019,1,21,15,30,924,1.7,0.7,52.19,0.6,995
2019,1,21,16,30,969,1.4,0.7,48.55,2.4,995
2019,1,21,17,30,988,1.2,0.7,46.13,3.8,994
2019,1,21,18,30,708,0.9,0.7,44.75,4.7,993
2019,1,21,19,30,961,0.7,0.7,44.69,5,993
2019,1,21,20,30,902,0.5,0.7,46.41,4.7,993
2019,1,21,21,30,778,0.6,0.7,59.22,3.3,993
2019,1,21,22,30,450,0.8,0.7,63.76,1.5,993
2019,1,21,23,30,0,0.9,0.7,60.91,0.7,994
2019,1,22,0,30,0,0.9,0.7,74.47,-1.4,994
2019,1,22,1,30,0,0.9,0.7,81.74,-2,994
2019,1,22,2,30,0,1,0.7,82.65,-2,994
2019,1,22,3,30,0,1.1,0.7,83.41,-2.2,994
2019,1,22,4,30,0,1.1,0.7,86.44,-2.7,994
2019,1,22,5,30,0,1.1,0.7,87.68,-3,994
2019,1,22,6,30,0,1.1,0.7,88.49,-3.3,995
2019,1,22,7,30,0,1.1,0.7,88.62,-3.5,995
2019,1,22,8,30,0,1.2,0.7,88.37,-3.6,995
2019,1,22,9,30,0,1.3,0.7,87.52,-3.6,995
2019,1,22,10,30,0,1.4,0.7,87.08,-3.7,996
2019,1,22,11,30,0,1.5,0.7,85.35,-3.7,997
2019,1,22,12,30,0,1.9,0.6,79.72,-3.1,997
2019,1,22,13,30,623,2.5,0.7,69.7,-1.4,998
2019,1,22,14,30,252,2.9,0.7,57.67,0.7,998
2019,1,22,15,30,52,2.8,0.7,52.55,2.7,998
2019,1,22,16,30,34,2.8,0.8,50.67,4.5,997
2019,1,22,17,30,149,2.6,0.8,52.07,5.9,996
2019,1,22,18,30,715,2.5,0.9,55.92,6.8,995
2019,1,22,19,30,148,2.4,0.9,62.18,7.1,994
2019,1,22,20,30,45,2.2,1,69.84,6.8,994
2019,1,22,21,30,222,1.8,1.1,81.6,5.4,994
2019,1,22,22,30,0,1.8,1.1,88.14,4,994
2019,1,22,23,30,0,2,1.2,88.26,3.6,994
2019,1,23,0,30,0,2.2,1.3,88.77,3.6,994
2019,1,23,1,30,0,2.1,1.4,90.23,3.7,994
2019,1,23,2,30,0,2.1,1.4,92.63,3.7,993
2019,1,23,3,30,0,2.2,1.5,94.41,3.7,993
2019,1,23,4,30,0,2.3,1.5,94.94,3.9,992
2019,1,23,5,30,0,2.3,1.6,96.5,4.1,991
2019,1,23,6,30,0,2.3,1.6,96.85,4.4,991
2019,1,23,7,30,0,2.3,1.7,96.96,4.8,990
2019,1,23,8,30,0,2.2,1.7,98.08,5.1,990
2019,1,23,9,30,0,2.2,1.8,98.92,5.4,989
2019,1,23,10,30,0,2.2,1.8,98.86,5.8,989
2019,1,23,11,30,0,2.4,1.8,98.85,6.3,988
2019,1,23,12,30,0,2.6,1.8,97.86,7,988
2019,1,23,13,30,0,2.8,1.8,95.73,8,987
2019,1,23,14,30,0,3.1,1.9,90.93,9.8,986
2019,1,23,15,30,2,3.3,2,85.88,12.2,985
2019,1,23,16,30,164,3.4,2.2,82.16,14.6,984
2019,1,23,17,30,331,3.4,2.5,81.52,16,982
2019,1,23,18,30,24,3.2,2.7,82.9,16.5,980
2019,1,23,19,30,5,3.2,2.9,85.25,16.6,979
2019,1,23,20,30,0,3.6,3,89.06,16.2,977
2019,1,23,21,30,0,3.9,3.1,92.56,15.6,975
2019,1,23,22,30,0,3.9,3.3,94.87,15.2,974
2019,1,23,23,30,0,3.8,3.4,95.99,15.1,974
2019,1,24,0,30,0,4,3.6,97.14,15,973
2019,1,24,1,30,0,4,3.7,97.61,14.9,972
2019,1,24,2,30,0,3.1,3.8,98.6,14.7,970
2019,1,24,3,30,0,1.5,3.7,100,14,970
2019,1,24,4,30,0,1.4,3.6,100,13.3,969
2019,1,24,5,30,0,2.8,3.3,100,11.8,971
2019,1,24,6,30,0,3.1,2.7,100,9.1,973
2019,1,24,7,30,0,2.6,2.4,100,7,972
2019,1,24,8,30,0,2.1,2.1,99.25,6,972
2019,1,24,9,30,0,1.8,1.6,98.03,5.4,973
2019,1,24,10,30,0,2.1,1.3,96.24,4.7,975
2019,1,24,11,30,0,2.3,0.9,94.19,3.9,976
2019,1,24,12,30,0,2.6,0.7,91.34,3.4,976
2019,1,24,13,30,56,2.9,0.6,85.84,3.6,977
2019,1,24,14,30,2,3.1,0.5,78.71,4.2,978
2019,1,24,15,30,27,3.2,0.5,72.5,4.8,978
2019,1,24,16,30,0,3.1,0.5,67.57,5.3,979
2019,1,24,17,30,7,3,0.5,63.63,5.8,979
2019,1,24,18,30,168,2.9,0.5,61.55,6,979
2019,1,24,19,30,951,2.8,0.5,60.87,5.8,979
2019,1,24,20,30,896,2.5,0.5,62.26,5.1,980
2019,1,24,21,30,776,1.9,0.5,68.11,3.7,981
2019,1,24,22,30,461,1.4,0.5,79.05,1.9,982
2019,1,24,23,30,0,1.3,0.5,83.42,1,982
2019,1,25,0,30,0,1.1,0.6,90.33,-0.2,983
2019,1,25,1,30,0,1,0.6,93.19,-0.8,984
2019,1,25,2,30,0,1,0.6,95.42,-1.3,984
2019,1,25,3,30,0,0.9,0.6,97.69,-1.8,984
2019,1,25,4,30,0,0.9,0.7,99.19,-2.2,984
2019,1,25,5,30,0,0.9,0.7,100,-2.5,984
2019,1,25,6,30,0,0.8,0.7,100,-2.8,985
2019,1,25,7,30,0,0.9,0.7,100,-2.8,986
2019,1,25,8,30,0,0.9,0.7,100,-2.8,986
2019,1,25,9,30,0,0.9,0.6,100,-3,987
2019,1,25,10,30,0,1,0.6,100,-3,987
2019,1,25,11,30,0,1,0.5,100,-3,988
2019,1,25,12,30,0,1.3,0.5,93.27,-2,989
2019,1,25,13,30,613,1.9,0.5,83.63,0,990
2019,1,25,14,30,839,2.2,0.5,69.88,2.1,990
2019,1,25,15,30,941,2.2,0.5,60.34,4,990
2019,1,25,16,30,713,2.2,0.4,54.34,5.5,990
2019,1,25,17,30,838,2.2,0.4,50.71,6.6,989
2019,1,25,18,30,1008,2.1,0.4,49.44,7,988
2019,1,25,19,30,982,2.1,0.4,49.78,6.8,988
2019,1,25,20,30,899,1.7,0.4,53.19,6.1,988
2019,1,25,21,30,810,1.2,0.4,67.73,3.9,988
2019,1,25,22,30,517,0.9,0.3,87.32,1.3,988
2019,1,25,23,30,0,0.9,0.3,86.44,0.3,989
2019,1,26,0,30,0,0.9,0.3,90.78,-1.2,989
2019,1,26,1,30,0,0.8,0.3,91.27,-2.1,990
2019,1,26,2,30,0,0.8,0.3,90.55,-2.8,990
2019,1,26,3,30,0,0.8,0.3,89.82,-3.3,990
2019,1,26,4,30,0,0.8,0.3,89.44,-3.6,990
2019,1,26,5,30,0,0.8,0.3,88.08,-3.7,990
2019,1,26,6,30,0,0.7,0.4,85.97,-3.7,990
2019,1,26,7,30,0,0.8,0.5,83.58,-3.5,990
2019,1,26,8,30,0,0.7,0.6,84.59,-3.5,989
2019,1,26,9,30,0,0.8,0.6,86.29,-3.4,990
2019,1,26,10,30,0,0.9,0.6,86.81,-3.3,990
2019,1,26,11,30,0,0.9,0.6,86.88,-3.3,990
2019,1,26,12,30,0,1.1,0.6,81.16,-2.2,991
2019,1,26,13,30,553,1.4,0.6,71.49,0.2,991
2019,1,26,14,30,775,1.6,0.6,62.85,2.9,991
2019,1,26,15,30,897,1.9,0.7,50.49,5.2,990
2019,1,26,16,30,949,1.8,0.7,47.56,6.8,990
2019,1,26,17,30,963,1.8,0.8,48.98,7.9,989
2019,1,26,18,30,956,1.8,0.8,51.91,8.5,988
2019,1,26,19,30,923,1.6,0.9,55.5,8.6,987
2019,1,26,20,30,857,1.2,0.9,60.56,8.1,987
2019,1,26,21,30,728,0.9,0.9,77.8,6.4,987
2019,1,26,22,30,412,0.9,0.9,82.82,4.7,987
2019,1,26,23,30,0,1,0.9,71.92,4.4,987
2019,1,27,0,30,0,0.8,0.9,68.7,4.6,987
2019,1,27,1,30,0,0.8,0.9,68.55,4.3,987
2019,1,27,2,30,0,0.9,0.9,70.79,3.6,987
2019,1,27,3,30,0,1.1,0.9,75.2,2.6,987
2019,1,27,4,30,0,1.2,0.9,78.98,1.8,987
2019,1,27,5,30,0,1.2,0.9,83.99,0.8,987
2019,1,27,6,30,0,1,0.9,89.32,-0.2,987
2019,1,27,7,30,0,0.9,0.9,93.61,-0.5,987
2019,1,27,8,30,0,0.9,0.9,92.49,-0.6,986
2019,1,27,9,30,0,0.9,0.9,90.51,-0.6,985
2019,1,27,10,30,0,0.9,0.9,90.8,-0.6,985
2019,1,27,11,30,0,0.8,0.9,89.92,-0.5,985
2019,1,27,12,30,17,0.7,0.9,83.06,0.8,985
2019,1,27,13,30,50,0.7,0.9,82.51,3.2,985
2019,1,27,14,30,87,0.7,1,71.15,5.3,986
2019,1,27,15,30,214,0.6,1,68,7.1,986
2019,1,27,16,30,106,0.8,1,64.72,8.9,985
2019,1,27,17,30,91,1,1,63.82,9.8,984
2019,1,27,18,30,159,1,1.1,66.7,9.8,983
2019,1,27,19,30,224,0.8,1.1,71.52,9.4,982
2019,1,27,20,30,26,0.6,1.1,83.91,8.5,982
2019,1,27,21,30,79,0.7,1.1,89.91,7.4,982
2019,1,27,22,30,10,0.9,1,81.87,6.7,982
2019,1,27,23,30,0,0.9,1,79.51,6.5,982
2019,1,28,0,30,0,1,1,83.8,5.5,981
2019,1,28,1,30,0,1,0.9,85.63,5,981
2019,1,28,2,30,0,1,0.9,88.58,4.3,981
2019,1,28,3,30,0,1,0.9,94.31,3.2,981
2019,1,28,4,30,0,1,0.8,97.93,2.1,981
2019,1,28,5,30,0,1.1,0.8,99.92,1.4,980
2019,1,28,6,30,0,1.1,0.8,100,0.9,980
2019,1,28,7,30,0,1,0.8,100,0.3,980
2019,1,28,8,30,0,1,0.9,100,-0.1,980
2019,1,28,9,30,0,1,0.9,100,-0.3,980
2019,1,28,10,30,0,1,1,100,0,980
2019,1,28,11,30,0,0.8,1,96.39,0.8,980
2019,1,28,12,30,20,0.5,1,88.43,2.3,981
2019,1,28,13,30,542,0.4,1,83.99,4.5,981
2019,1,28,14,30,271,0.7,1,73.38,7.5,982
2019,1,28,15,30,563,1.2,1.1,64.72,10.4,982
2019,1,28,16,30,864,1.6,1.1,57.74,11.9,981
2019,1,28,17,30,612,1.8,1.1,56.47,12.5,980
2019,1,28,18,30,485,1.9,1.1,56.52,12.7,979
2019,1,28,19,30,527,1.9,1.2,58.23,12.5,978
2019,1,28,20,30,540,1.6,1.2,63.54,11.8,978
2019,1,28,21,30,491,1.1,1.2,79.84,9.7,978
2019,1,28,22,30,377,0.9,1.3,94.3,7.3,978
2019,1,28,23,30,0,1,1.3,93.1,6.4,979
2019,1,29,0,30,0,0.9,1.4,92.5,6.6,979
2019,1,29,1,30,0,0.9,1.5,93.58,6.6,979
2019,1,29,2,30,0,0.9,1.6,94.33,6.5,979
2019,1,29,3,30,0,1,1.6,95.72,6.3,979
2019,1,29,4,30,0,0.9,1.7,97.78,6,978
2019,1,29,5,30,0,0.8,1.7,99.91,5.7,978
2019,1,29,6,30,0,0.8,1.7,100,5.5,978
2019,1,29,7,30,0,0.8,1.7,100,5.4,977
2019,1,29,8,30,0,0.8,1.7,100,5.5,977
2019,1,29,9,30,0,0.8,1.7,100,5.6,977
2019,1,29,10,30,0,0.8,1.7,100,5.5,977
2019,1,29,11,30,0,0.7,1.7,100,5.4,977
2019,1,29,12,30,3,1.2,1.7,100,5.1,978
2019,1,29,13,30,0,2.3,1.6,100,4.1,979
2019,1,29,14,30,0,2.8,1.5,100,2.5,980
2019,1,29,15,30,0,2.9,1.3,92.47,1.6,981
2019,1,29,16,30,0,2.8,1.1,85.86,1.5,981
2019,1,29,17,30,0,3,0.7,77.55,1.9,981
2019,1,29,18,30,676,3.1,0.4,67.65,2.7,981
2019,1,29,19,30,990,2.9,0.3,61.37,3.4,981
2019,1,29,20,30,938,2.7,0.3,61.05,3,981
2019,1,29,21,30,824,2.2,0.3,66.48,1.5,981
2019,1,29,22,30,539,1.8,0.3,74.73,-0.5,982
2019,1,29,23,30,0,1.7,0.3,76.82,-1.5,983
2019,1,30,0,30,0,1.7,0.3,80.88,-2.8,984
2019,1,30,1,30,0,1.5,0.3,82.74,-3.7,985
2019,1,30,2,30,0,1.4,0.3,83.97,-4.4,985
2019,1,30,3,30,0,1.3,0.3,85.51,-5,985
2019,1,30,4,30,0,1.2,0.3,86.45,-5.4,985
2019,1,30,5,30,0,1.1,0.3,87.67,-5.7,985
2019,1,30,6,30,0,1,0.4,87.7,-5.8,985
2019,1,30,7,30,0,0.8,0.4,87.02,-5.7,986
2019,1,30,8,30,0,0.8,0.4,86.94,-5.6,986
2019,1,30,9,30,0,0.9,0.4,85.19,-5.3,987
2019,1,30,10,30,0,0.9,0.4,84.53,-5,987
2019,1,30,11,30,0,0.9,0.4,83.69,-4.8,987
2019,1,30,12,30,29,1,0.5,78.7,-3.9,988
2019,1,30,13,30,182,1.5,0.5,67.75,-1.7,988
2019,1,30,14,30,340,2,0.5,57.97,0.6,989
2019,1,30,15,30,589,2.4,0.6,56.59,2.3,989
2019,1,30,16,30,536,2.6,0.6,58.13,3.3,989
2019,1,30,17,30,566,2.7,0.7,59.7,3.9,988
2019,1,30,18,30,538,2.7,0.7,61.26,4.3,988
2019,1,30,19,30,718,2.5,0.7,63.92,4.2,988
2019,1,30,20,30,757,2.1,0.7,67.72,3.6,988
2019,1,30,21,30,680,1.4,0.7,77.74,1.9,988
2019,1,30,22,30,413,1,0.7,89.59,-0.2,988
2019,1,30,23,30,0,0.9,0.7,89.54,-1.1,989
2019,1,31,0,30,0,0.8,0.7,91.28,-1.4,989
2019,1,31,1,30,0,0.7,0.6,93.88,-2,990
2019,1,31,2,30,0,0.7,0.6,94.24,-2.8,990
2019,1,31,3,30,0,0.7,0.5,93.25,-3.3,990
2019,1,31,4,30,0,0.8,0.6,93.33,-3.6,991
2019,1,31,5,30,0,0.7,0.6,92.14,-3.7,991
2019,1,31,6,30,0,0.7,0.6,91.77,-3.9,991
2019,1,31,7,30,0,0.7,0.6,91.41,-4.1,991
2019,1,31,8,30,0,0.6,0.7,89.83,-4.1,991
2019,1,31,9,30,0,0.6,0.7,89.56,-4.2,991
2019,1,31,10,30,0,0.5,0.7,88.41,-4.1,992
2019,1,31,11,30,0,0.5,0.7,86.8,-3.9,992
2019,1,31,12,30,20,0.6,0.7,79.3,-2.4,993
2019,1,31,13,30,389,0.6,0.7,62.06,0.4,994
2019,1,31,14,30,829,0.6,0.7,49.9,3.5,994
2019,1,31,15,30,921,0.7,0.7,47.94,5.8,994
2019,1,31,16,30,964,0.8,0.7,47.61,7.2,994
2019,1,31,17,30,980,0.8,0.7,46.69,8.3,993
2019,1,31,18,30,975,0.9,0.7,46.75,8.9,992
2019,1,31,19,30,949,0.8,0.7,47.66,9.1,992
2019,1,31,20,30,892,0.6,0.7,50.59,8.7,991
2019,1,31,21,30,773,0.4,0.7,62.58,7.7,991
2019,1,31,22,30,481,0.5,0.7,55.19,6.2,991
2019,1,31,23,30,0,0.7,0.8,53.86,5.4,991
2019,2,1,0,30,0,1.1,0.8,69.81,2.2,991
2019,2,1,1,30,0,1,0.8,79.71,0.7,991
2019,2,1,2,30,0,0.9,0.8,85.06,-0.1,991
2019,2,1,3,30,0,0.9,0.8,87.98,-0.5,991
2019,2,1,4,30,0,0.9,0.8,90.38,-0.9,991
2019,2,1,5,30,0,0.9,0.8,91.71,-1.3,991
2019,2,1,6,30,0,0.8,0.8,93.08,-1.7,991
2019,2,1,7,30,0,0.8,0.8,94.1,-2,991
2019,2,1,8,30,0,0.8,0.8,93.86,-2.1,991
2019,2,1,9,30,0,0.9,0.7,91.73,-1.9,991
2019,2,1,10,30,0,0.8,0.7,91.46,-1.9,991
2019,2,1,11,30,0,0.8,0.7,92.1,-1.9,991
2019,2,1,12,30,29,0.8,0.7,83.3,-0.2,991
2019,2,1,13,30,361,1,0.7,78.16,2.6,992
2019,2,1,14,30,600,0.8,0.8,67.38,5.5,992
2019,2,1,15,30,584,1,0.8,61.35,8.8,992
2019,2,1,16,30,542,1.1,0.9,53.12,11.4,991
2019,2,1,17,30,506,1,1,50.21,12.9,991
2019,2,1,18,30,494,0.9,1,49.34,13.7,990
2019,2,1,19,30,862,0.7,1.1,50.52,14,989
2019,2,1,20,30,851,0.5,1.1,55.07,13.8,989
2019,2,1,21,30,731,0.3,1.1,61.88,13.1,989
2019,2,1,22,30,443,0.4,1.1,52.34,12,989
2019,2,1,23,30,0,0.7,1.1,51.58,11.4,990
2019,2,2,0,30,0,1.1,1.1,60.42,9.2,990
2019,2,2,1,30,0,1.2,1.1,64.89,8,990
2019,2,2,2,30,0,1.2,1.1,70.05,6.8,990
2019,2,2,3,30,0,1.2,1.1,74.63,5.8,990
2019,2,2,4,30,0,1.2,1.1,78.89,4.9,990
2019,2,2,5,30,0,1.1,1.1,82.23,4.2,990
2019,2,2,6,30,0,1.1,1.2,84.85,3.7,990
2019,2,2,7,30,0,1.1,1.2,87.7,3.3,990
2019,2,2,8,30,0,1.1,1.2,88.92,3.2,989
2019,2,2,9,30,0,1.1,1.2,91.35,2.8,989
2019,2,2,10,30,0,1,1.2,95.14,2,989
2019,2,2,11,30,0,0.9,1.2,96.69,1.5,990
2019,2,2,12,30,27,1,1.2,84.88,3.2,990
2019,2,2,13,30,571,1.2,1.2,78.58,6.4,990
2019,2,2,14,30,785,1.2,1.2,67.99,9.4,990
2019,2,2,15,30,654,1.1,1.3,62.57,12.6,990
2019,2,2,16,30,923,1.2,1.3,58.41,14.9,989
2019,2,2,17,30,609,1.2,1.4,57.84,16,988
2019,2,2,18,30,810,1.2,1.6,59.89,16.3,987
2019,2,2,19,30,795,1.1,1.7,63.52,16.1,986
2019,2,2,20,30,536,0.9,1.8,70.16,15.4,986
2019,2,2,21,30,438,0.7,1.8,86.54,13.6,986
2019,2,2,22,30,50,0.7,1.9,95.51,11.6,986
2019,2,2,23,30,0,0.8,1.9,91.68,10.8,986
2019,2,3,0,30,0,0.7,2,93.87,10.4,986
2019,2,3,1,30,0,0.7,2.1,94.35,10.3,986
2019,2,3,2,30,0,0.7,2.1,96.39,10,986
2019,2,3,3,30,0,0.6,2.2,98.47,9.7,986
2019,2,3,4,30,0,0.6,2.2,99.73,9.6,986
2019,2,3,5,30,0,0.6,2.3,100,9.5,985
2019,2,3,6,30,0,0.6,2.3,100,9.4,985
2019,2,3,7,30,0,0.6,2.3,100,9.2,985
2019,2,3,8,30,0,0.6,2.3,100,9.1,984
2019,2,3,9,30,0,0.6,2.3,100,8.9,984
2019,2,3,10,30,0,0.6,2.3,100,8.7,984
2019,2,3,11,30,0,0.6,2.3,100,8.7,985
2019,2,3,12,30,0,0.6,2.3,97.34,9.2,985
2019,2,3,13,30,0,0.9,2.2,94.95,10.2,985
2019,2,3,14,30,3,1,2.2,91.86,11.2,985
2019,2,3,15,30,24,1,2.2,89.1,12.3,985
2019,2,3,16,30,100,1.1,2.1,84.01,13.6,985
2019,2,3,17,30,10,1.2,2.1,79.9,14.7,984
2019,2,3,18,30,96,1.2,2,78.63,15.2,983
2019,2,3,19,30,276,1.2,2,79.78,15.2,982
2019,2,3,20,30,472,1,2,82.3,14.9,982
2019,2,3,21,30,685,0.7,1.9,91.8,13.8,982
2019,2,3,22,30,422,0.8,1.8,99.2,12.2,982
2019,2,3,23,30,0,0.9,1.8,91.83,11.4,982
2019,2,4,0,30,0,1,1.6,92.4,10.7,983
2019,2,4,1,30,0,1.1,1.6,92.78,10.1,983
2019,2,4,2,30,0,1.1,1.5,95.06,9.2,983
2019,2,4,3,30,0,1.1,1.5,97.52,8.4,983
2019,2,4,4,30,0,1,1.4,100,7.6,983
2019,2,4,5,30,0,1,1.4,100,7,982
2019,2,4,6,30,0,1,1.4,100,6.6,982
2019,2,4,7,30,0,1,1.4,100,6.4,982
2019,2,4,8,30,0,1,1.4,100,6.4,982
2019,2,4,9,30,0,1,1.4,100,6.4,982
2019,2,4,10,30,0,1,1.4,100,6.3,982
2019,2,4,11,30,0,0.9,1.5,100,6.3,983
2019,2,4,12,30,45,0.7,1.5,97.24,7.3,984
2019,2,4,13,30,498,0.7,1.7,93.4,9.2,984
2019,2,4,14,30,422,0.7,1.9,90.45,10.8,984
2019,2,4,15,30,643,0.7,2.1,86.97,12.3,984
2019,2,4,16,30,15,0.7,2.4,84.46,13.6,984
2019,2,4,17,30,82,0.7,2.5,82.76,14.6,983
2019,2,4,18,30,115,0.7,2.6,80.81,15.3,982
2019,2,4,19,30,238,0.9,2.6,78.87,16.1,981
2019,2,4,20,30,30,0.9,2.6,78.93,16.5,981
2019,2,4,21,30,554,0.8,2.6,88.88,15.3,981
2019,2,4,22,30,399,0.9,2.5,95.04,13.3,981
2019,2,4,23,30,0,1,2.4,90.64,12.5,982
2019,2,5,0,30,0,1,2.3,96.77,11.4,982
2019,2,5,1,30,0,0.9,2.3,100,10.6,982
2019,2,5,2,30,0,0.8,2.3,100,10.1,982
2019,2,5,3,30,0,0.7,2.3,100,9.7,982
2019,2,5,4,30,0,0.7,2.3,100,9.7,982
2019,2,5,5,30,0,0.6,2.4,100,9.9,982
2019,2,5,6,30,0,0.6,2.5,100,10.1,982
2019,2,5,7,30,0,0.6,2.5,100,10.3,982
2019,2,5,8,30,0,0.6,2.5,100,10.3,982
2019,2,5,9,30,0,0.6,2.5,100,10.2,982
2019,2,5,10,30,0,0.6,2.5,100,10.1,983
2019,2,5,11,30,0,0.6,2.5,100,10.2,983
2019,2,5,12,30,36,0.8,2.5,96.8,11.6,984
2019,2,5,13,30,180,1,2.5,92.57,13.9,985
2019,2,5,14,30,0,1,2.4,87.18,16.3,985
2019,2,5,15,30,28,1,2.4,84.01,18.7,985
2019,2,5,16,30,103,1,2.3,80.02,20.1,984
2019,2,5,17,30,73,1,2.4,78.32,20.6,984
2019,2,5,18,30,298,1,2.5,77.65,20.7,983
2019,2,5,19,30,310,0.9,2.6,78.23,20.7,983
2019,2,5,20,30,663,0.6,2.7,79.38,20.6,983
2019,2,5,21,30,526,0.5,2.7,88.93,19.5,982
2019,2,5,22,30,399,0.8,2.7,94.24,17.5,983
2019,2,5,23,30,0,0.9,2.7,89.47,16.6,983
2019,2,6,0,30,0,0.9,2.6,96.66,14.9,984
2019,2,6,1,30,0,0.9,2.6,100,13.7,984
2019,2,6,2,30,0,0.8,2.5,100,12.7,984
2019,2,6,3,30,0,0.7,2.6,100,12.1,984
2019,2,6,4,30,0,0.7,2.6,100,11.7,984
2019,2,6,5,30,0,0.7,2.8,100,11.5,984
2019,2,6,6,30,0,0.7,3,100,11.7,984
2019,2,6,7,30,0,0.7,3.4,100,12.2,984
2019,2,6,8,30,0,0.7,3.6,100,12.6,984
2019,2,6,9,30,0,0.7,3.8,100,12.9,984
2019,2,6,10,30,0,0.8,3.7,100,13,984
2019,2,6,11,30,0,0.7,3.6,100,13,984
2019,2,6,12,30,4,0.9,3.5,95.74,14.1,984
2019,2,6,13,30,51,1.2,3.5,95.24,15.9,985
2019,2,6,14,30,0,1.6,3.4,91.25,18,985
2019,2,6,15,30,6,1.9,3.3,87.21,20.1,985
2019,2,6,16,30,0,2.1,3.3,80.95,21.6,985
2019,2,6,17,30,8,2.2,3.2,77.58,22.3,984
2019,2,6,18,30,18,2.2,3.3,76.67,22.5,983
2019,2,6,19,30,73,2,3.3,77.73,22.3,983
2019,2,6,20,30,31,1.6,3.3,81.89,21.6,983
2019,2,6,21,30,19,1,3.3,92.66,20.1,983
2019,2,6,22,30,0,0.8,3.3,100,18.1,983
2019,2,6,23,30,0,0.8,3.3,100,17.2,983
2019,2,7,0,30,0,0.8,3.2,100,16.5,984
2019,2,7,1,30,0,0.8,3.1,100,15.9,984
2019,2,7,2,30,0,0.8,3.1,100,15.7,984
2019,2,7,3,30,0,0.9,3,100,15.7,984
2019,2,7,4,30,0,0.9,2.9,100,15.5,984
2019,2,7,5,30,0,0.8,2.9,100,15.1,984
2019,2,7,6,30,0,0.7,2.9,100,14.8,984
2019,2,7,7,30,0,0.7,3,100,14.4,984
2019,2,7,8,30,0,0.7,2.9,100,14,984
2019,2,7,9,30,0,0.7,2.9,100,13.5,984
2019,2,7,10,30,0,0.7,2.8,100,12.9,984
2019,2,7,11,30,0,0.7,2.7,100,12.7,985
2019,2,7,12,30,23,0.9,2.6,94.96,13.9,985
2019,2,7,13,30,458,1.2,2.5,93.54,16,985
2019,2,7,14,30,705,1.5,2.5,87.34,18.4,985
2019,2,7,15,30,837,1.9,2.5,77.52,20.8,985
2019,2,7,16,30,882,2.1,2.5,71.3,22.2,985
2019,2,7,17,30,899,2.2,2.5,68.76,22.8,984
2019,2,7,18,30,890,2.2,2.6,68.88,22.8,983
2019,2,7,19,30,737,2,2.7,70.83,22.4,983
2019,2,7,20,30,759,1.7,2.7,75.23,21.6,982
2019,2,7,21,30,670,1.3,2.6,85.72,20,982
2019,2,7,22,30,368,1.1,2.6,94.67,18,982
2019,2,7,23,30,0,1.1,2.6,94.64,17.1,983
2019,2,8,0,30,0,0.9,2.7,99.55,16.1,983
2019,2,8,1,30,0,0.9,2.8,100,15.6,983
2019,2,8,2,30,0,0.9,2.8,100,15.4,984
2019,2,8,3,30,0,1,2.9,100,15.3,984
2019,2,8,4,30,0,1,3,100,15.2,984
2019,2,8,5,30,0,1.1,3.1,100,15.1,984
2019,2,8,6,30,0,1.3,3.2,100,15.3,984
2019,2,8,7,30,0,1.8,3.3,100,15.5,984
